1558103966.441:505904298,91EF8875-78B1-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,B8FFD54B-E634-C156-B4E6-8D03E6C1084F,scp -r /tmp/grains /tmp/hsperfdata_darpa /tmp/jna-95354950 /tmp/minion /tmp/nodeexporter /tmp/resource-2679455198775069532 /tmp/resource-3259361836296904187 /tmp/tmux-0 admin@128.55.12.77:.,ta1-cadets-2
1558102278.371:502766947,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,A3C433D3-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102278.371:502766942,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37106,ta1-cadets-2
1558102214.949:502764414,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,FORK,7DF7C198-78AD-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558102214.949:502764409,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,CONNECT,7DF79D83-78AD-11E9-A28B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-1
1558102214.949:502764407,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558102214.879:502764047,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,CONNECT,7DEBEE3A-78AD-11E9-A28B-D4AE52C1DBD3,/var/run/logpriv,ta1-cadets-1
1558102214.879:502764045,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,3C654629-ACBD-2E5E-BDAC-AA8C0E2E30C4,/usr/share/zoneinfo/posixrules,ta1-cadets-1
1558102214.879:502764043,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,8B37ED08-DC01-7D55-81DC-2D0B857DAE7B,/usr/share/zoneinfo/UTC,ta1-cadets-1
1558102214.869:502764041,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558102214.869:502764035,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-1
1558102214.869:502764030,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,5F5D4650-B585-1256-85B5-0F0B16120B00,/usr/lib/pam_permit.so.6,ta1-cadets-1
1558102214.869:502764025,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-1
1558102214.869:502764020,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,5108317C-59BA-245A-BA59-DDB76A243440,/usr/lib/pam_login_access.so.6,ta1-cadets-1
1558102214.869:502764015,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,09823C55-578E-9450-8E57-7C7090940A81,/usr/lib/pam_nologin.so.6,ta1-cadets-1
1558102214.869:502764010,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,E05AD5A8-E187-E35D-87E1-C0CEEDE3D310,/usr/lib/libypclnt.so.4,ta1-cadets-1
1558102214.869:502764007,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F36EC5A4-EE55-8855-95EE-424395884C3D,/usr/lib/pam_unix.so.6,ta1-cadets-1
1558102214.869:502764002,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,709926E8-26FC-495E-BC26-07EABE498DBF,/usr/lib/pam_opieaccess.so.6,ta1-cadets-1
1558102214.869:502763996,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,EFCC799A-BA9A-D150-9ABA-287680D1CE20,/lib/libmd.so.6,ta1-cadets-1
1558102214.869:502763994,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,E5BE02A8-1A59-045B-991A-504E5B04464E,/usr/lib/libopie.so.8,ta1-cadets-1
1558102214.869:502763991,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,281785AC-CC65-AD55-A5CC-8BDD75AD1003,/usr/lib/pam_opie.so.6,ta1-cadets-1
1558102214.869:502763990,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,0E8027DC-7002-155E-8270-8A3CAE153B5B,/etc/pam.d/sshd,ta1-cadets-1
1558102214.869:502763987,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-1
1558102214.869:502763978,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,READ,BE5788E9-3A56-6556-963A-148E16650E31,/etc/spwd.db,ta1-cadets-1
1558102214.358:502762468,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,FORK,7D9CF28B-78AD-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558102214.358:502762458,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,D1042279-ADA7-1A51-A7AD-427D911A1470,/etc/hosts.allow,ta1-cadets-1
1558102214.358:502762451,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,CONNECT,7D9C7D9E-78AD-11E9-A28B-D4AE52C1DBD3,128.55.12.10:53,ta1-cadets-1
1558102214.358:502762449,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,373D02C0-A81B-7D54-9BA8-F181547DCBCF,/etc/hosts,ta1-cadets-1
1558102214.349:502762445,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,556CE3B4-9A31-195B-B19A-0A5F7B1937EB,/usr/lib/libgssapi_spnego.so.10,ta1-cadets-1
1558102214.349:502762443,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-1
1558102214.349:502762442,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,421A0178-300D-0D55-8D30-E335D50D999D,/etc/gss/mech,ta1-cadets-1
1558102214.349:502762440,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,D4502939-F856-7C59-96F8-2268B97CCB31,/etc/resolv.conf,ta1-cadets-1
1558102214.349:502762436,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,1633500B-D34B-8058-8BD3-ABB7D880915E,/dev/null,ta1-cadets-1
1558102214.349:502762430,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,70416923-0B7F-3258-BF0B-9FDAF8329E70,/etc/ssh/ssh_host_ed25519_key.pub,ta1-cadets-1
1558102214.349:502762428,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,6D53A12C-D093-6C5C-93D0-7616BC6CD4D2,/etc/ssh/ssh_host_ed25519_key,ta1-cadets-1
1558102214.349:502762426,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,6D53A12C-D093-6C5C-93D0-7616BC6CD4D2,/etc/ssh/ssh_host_ed25519_key,ta1-cadets-1
1558102214.349:502762424,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,591B6D97-AB8A-C752-8AAB-31CA42C79B37,/etc/ssh/ssh_host_ecdsa_key.pub,ta1-cadets-1
1558102214.349:502762422,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,10274AC1-C8F7-E455-B7C8-5354A5E47FF1,/etc/ssh/ssh_host_ecdsa_key,ta1-cadets-1
1558102214.349:502762420,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,10274AC1-C8F7-E455-B7C8-5354A5E47FF1,/etc/ssh/ssh_host_ecdsa_key,ta1-cadets-1
1558102214.349:502762418,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,9B987587-DCB5-295E-B5DC-5F4B2E292E34,/etc/ssh/ssh_host_rsa_key.pub,ta1-cadets-1
1558102214.349:502762416,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,45FA8B1C-1628-D459-A816-202B49D415DC,/etc/ssh/ssh_host_rsa_key,ta1-cadets-1
1558102214.349:502762414,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,45FA8B1C-1628-D459-A816-202B49D415DC,/etc/ssh/ssh_host_rsa_key,ta1-cadets-1
1558102214.349:502762405,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,READ,BE5788E9-3A56-6556-963A-148E16650E31,/etc/spwd.db,ta1-cadets-1
1558102214.349:502762402,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-1
1558102214.349:502762398,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,653D8CCE-2987-A95B-8729-8875CBA92F9C,/etc/ssl/openssl.cnf,ta1-cadets-1
1558102214.338:502762396,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-1
1558102214.338:502762394,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,1633500B-D34B-8058-8BD3-ABB7D880915E,/dev/null,ta1-cadets-1
1558102214.338:502762390,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-1
1558102214.338:502762365,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,A9331079-AB10-8656-90AB-7E5E76860DF4,/usr/lib/libssl.so.111,ta1-cadets-1
1558102214.338:502762363,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,7A8124B7-1BFA-AB51-BA1B-D766A1AB156B,/usr/lib/libprivateheimipcc.so.11,ta1-cadets-1
1558102214.338:502762361,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,547BF4B0-6304-7B53-8463-B496937BC4A2,/usr/lib/libheimbase.so.11,ta1-cadets-1
1558102214.338:502762359,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,45FB0EE9-473E-665D-BE47-E6306D6603D7,/usr/lib/libwind.so.11,ta1-cadets-1
1558102214.338:502762357,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,A463D3C4-F4D6-2E5A-96F4-6B055A2EB379,/usr/lib/libhx509.so.11,ta1-cadets-1
1558102214.338:502762355,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,C9553E40-617E-B258-BE61-2E6188B2F3F4,/usr/lib/libcom_err.so.5,ta1-cadets-1
1558102214.338:502762353,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,3C08BE34-5951-6850-9159-659CF0681915,/usr/lib/libasn1.so.11,ta1-cadets-1
1558102214.338:502762351,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,1BFC813E-DE27-E357-A7DE-CF04C7E3CE67,/usr/lib/libroken.so.11,ta1-cadets-1
1558102214.338:502762349,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,DBE56166-8DF5-D156-B58D-41C346D11FAC,/lib/libthr.so.3,ta1-cadets-1
1558102214.338:502762347,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,91258993-B942-C35D-82B9-25794DC34401,/lib/libz.so.6,ta1-cadets-1
1558102214.338:502762345,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,72F1B0DA-370B-B850-8B37-097B90B864E6,/lib/libcrypt.so.5,ta1-cadets-1
1558102214.338:502762343,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,BC36EE8E-0BE3-DE50-A30B-67ADE0DECCE1,/usr/lib/libprivateldns.so.5,ta1-cadets-1
1558102214.338:502762341,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-1
1558102214.338:502762339,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,B1E1F342-C4A9-8950-A9C4-792D4089BF48,/lib/libcrypto.so.111,ta1-cadets-1
1558102214.338:502762337,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,77FF0EE8-CE75-A759-B5CE-26AD59A71AB0,/usr/lib/libwrap.so.6,ta1-cadets-1
1558102214.329:502762335,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,F381167E-9787-A65F-8797-DAE93FA6C677,/usr/lib/libkrb5.so.11,ta1-cadets-1
1558102214.329:502762333,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,23AE53AA-475A-775A-9A47-37F3AA772422,/usr/lib/libgssapi.so.10,ta1-cadets-1
1558102214.329:502762331,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,9F9AEA69-4556-F35D-9645-7D751DF345F6,/usr/lib/libgssapi_krb5.so.10,ta1-cadets-1
1558102214.329:502762329,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,7BB898FC-A586-1E5C-86A5-A7054C1E3DC4,/usr/lib/libblacklist.so.0,ta1-cadets-1
1558102214.329:502762327,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,587E67A7-39FE-6E5B-BE39-C7D97B6ECB13,/usr/lib/libbsm.so.3,ta1-cadets-1
1558102214.329:502762325,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,AFF42659-F08F-5F51-8FF0-EB8B315F0779,/lib/libutil.so.9,ta1-cadets-1
1558102214.329:502762323,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,403C38D2-1E20-5058-A01E-5AD9B850311F,/usr/lib/libprivatessh.so.5,ta1-cadets-1
1558102214.329:502762321,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,E1ACD559-0CD9-5357-990C-2891875394A8,/usr/lib/libpam.so.6,ta1-cadets-1
1558102214.329:502762319,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,READ,AFA4EC8C-5776-FD5D-B657-EE55DDFD7978,/var/run/ld-elf.so.hints,ta1-cadets-1
1558102214.329:502762315,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,OPEN,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-1
1558102214.329:502762314,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3:sshd,EXECUTE,33B6DB1F-890B-215D-8B89-5E53ED2177B7,/usr/sbin/sshd -R,ta1-cadets-1
1558102214.329:502762313,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,7D98A79F-78AD-11E9-A28B-D4AE52C1DBD3,sshd,ta1-cadets-1
1558102214.329:502762308,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.77:50051,ta1-cadets-1
1558102269.210:502740056,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,9E4F02CB-78AD-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558102269.210:502740051,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59844,ta1-cadets-3
1558102266.520:502733452,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,9CB46164-78AD-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558102266.520:502733447,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59838,ta1-cadets-3
1558102255.491:502694656,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,96216D21-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102255.491:502694651,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37074,ta1-cadets-2
1558102245.741:502693772,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,905111CE-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102245.731:502693767,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37068,ta1-cadets-2
1558102233.121:502672218,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,88CB621A-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102233.111:502672213,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37060,ta1-cadets-2
1558102222.311:502658961,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,825B02BD-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102222.311:502658956,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37052,ta1-cadets-2
1558102218.221:502657786,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7FEB4DB3-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102218.221:502657781,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37048,ta1-cadets-2
1558102211.361:502655206,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,7BD319DF-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102211.351:502655201,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37038,ta1-cadets-2
1558102198.051:502651680,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,73E5962C-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102198.051:502651675,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:37030,ta1-cadets-2
1558102185.289:502613674,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,6C4A0BA9-78AD-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558102185.289:502613669,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:58122,ta1-cadets-1
1558102180.359:502601317,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,6959B1DE-78AD-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558102180.359:502601312,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:58118,ta1-cadets-1
1558102174.299:502581881,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,FORK,65BBFF76-78AD-11E9-A28B-D4AE52C1DBD3,null,ta1-cadets-1
1558102174.299:502581876,C846820E-70CA-11E9-A28B-D4AE52C1DBD3:sshd,ACCEPT,C846F21E-70CA-11E9-A28B-D4AE52C1DBD3,128.55.12.122:58112,ta1-cadets-1
1558102118.580:502484207,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,FORK,4487034D-78AD-11E9-B129-6C2B597E484C,null,ta1-cadets-3
1558102118.580:502484202,D3C8C194-70CA-11E9-B129-6C2B597E484C:sshd,ACCEPT,D3C90699-70CA-11E9-B129-6C2B597E484C,128.55.12.122:59732,ta1-cadets-3
1558102118.261:502483170,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,44569306-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102118.261:502483165,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36978,ta1-cadets-2
1558102113.531:502481794,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,41842B72-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102113.531:502481789,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36972,ta1-cadets-2
1558102111.631:502478079,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,FORK,4062D1FE-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102111.631:502478074,CE44DD41-70CA-11E9-B41B-D4AE52C1DBD3:sshd,ACCEPT,CE454963-70CA-11E9-B41B-D4AE52C1DBD3,128.55.12.122:36968,ta1-cadets-2
1558102107.381:502475243,3DD93076-78AD-11E9-B41B-D4AE52C1DBD3:bash,EXECUTE,8FA40B6F-BAF5-AF51-B5BA-4F9291AFCEAC,whoami,ta1-cadets-2
1558102107.381:502475242,3DD917D1-78AD-11E9-B41B-D4AE52C1DBD3:bash,FORK,3DD93076-78AD-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558102107.381:502475240,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,FORK,3DD917D1-78AD-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558102107.381:502475239,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,FORK,3DD90AD4-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102107.271:502475141,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,0067E732-4918-E452-9849-A47F22E4441B,/home/user/.bash_history,ta1-cadets-2
1558102107.271:502475137,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,0067E732-4918-E452-9849-A47F22E4441B,/home/user/.bash_history,ta1-cadets-2
1558102107.261:502475001,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,FORK,3DC80A57-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102107.261:502474974,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,FORK,3DC791EA-78AD-11E9-B41B-D4AE52C1DBD3,null,ta1-cadets-2
1558102107.261:502474972,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,6B326F38-89E7-7C5C-A789-1713DC7C65ED,/home/user/.profile,ta1-cadets-2
1558102107.261:502474969,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,9A5D9EB6-F5DD-9C57-9DF5-E29C679C4DC3,/etc/profile,ta1-cadets-2
1558102107.261:502474963,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,4F68FD9F-F710-3758-90F7-87E53837B0F3,/usr/share/misc/termcap.db,ta1-cadets-2
1558102107.261:502474950,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,15D7DD48-70AF-7657-AF70-1CEF4776FAB6,/etc/pwd.db,ta1-cadets-2
1558102107.261:502474946,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,816E6A3D-1172-585C-B211-BC4D3C585A59,/etc/nsswitch.conf,ta1-cadets-2
1558102107.261:502474943,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/tty,ta1-cadets-2
1558102107.261:502474938,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,OPEN,F410BE96-4C0C-765E-8C4C-6F0E2E760020,/dev/hpet0,ta1-cadets-2
1558102107.251:502474924,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,OPEN,680AFF23-5240-8954-8052-DB7044890360,/lib/libc.so.7,ta1-cadets-2
1558102107.251:502474914,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,OPEN,970A4F19-8EB0-BA55-B08E-91C775BA02B5,/usr/lib/libdl.so.1,ta1-cadets-2
1558102107.251:502474904,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,OPEN,7E48A854-81F9-5754-B981-FDA0F457BA6C,/usr/local/lib/libintl.so.8,ta1-cadets-2
1558102107.251:502474894,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,OPEN,FB9FD49A-C575-DA5B-B5C5-11966BDA15C8,/lib/libncurses.so.8,ta1-cadets-2
1558102107.251:502474891,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,738B7C9F-D3EE-6A5F-AED3-FF407F6A7609,/var/run/ld-elf.so.hints,ta1-cadets-2
1558102107.251:502474888,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:bash,READ,908C1871-9556-355C-9695-1D084C35A52A,/etc/libmap.conf,ta1-cadets-2
1558102107.251:502474886,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:sshd,EXECUTE,DC93405E-EB5D-E654-9DEB-281F44E63AD8,-bash,ta1-cadets-2
1558102107.251:502474880,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558102107.251:502474878,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5B1FFE66-231F-945B-9F23-916BAB940DE0,/home/user/.login_conf,ta1-cadets-2
1558102107.251:502474874,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,2B4B2344-3D87-1A5A-873D-36F59A1A7665,/etc/motd,ta1-cadets-2
1558102107.251:502474871,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/tty,ta1-cadets-2
1558102107.251:502474869,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,ED281817-20F6-7E52-B620-7E7B827E05AF,/dev/pts/0,ta1-cadets-2
1558102107.241:502474860,3DBD01FD-78AD-11E9-B41B-D4AE52C1DBD3:sshd,FORK,3DC4F67B-78AD-11E9-B41B-D4AE52C1DBD3,bash,ta1-cadets-2
1558102107.191:502474796,3DBD01FD-78AD-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,75C6B2C2-4B61-F450-A14B-A77FC0F45172,/etc/login.conf,ta1-cadets-2
1558102107.191:502474794,3DBD01FD-78AD-11E9-B41B-D4AE52C1DBD3:sshd,OPEN,5B1FFE66-231F-945B-9F23-916BAB940DE0,/home/user/.login_conf,ta1-cadets-2
