host,stage,detection_timestamp,source,SYSCALL,Intermediate_process,detection_details,threat_Score,certainity_Score
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382871552:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382871552:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382875648:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382875648:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382875648:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382875648:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382875648:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382879744:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382879744:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382879744:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382879744:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382879744:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382883840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382883840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382883840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382883840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382883840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:32.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382883840:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382887936:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382887936:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382887936:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382887936:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382887936:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382892032:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382892032:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382892032:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382892032:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382892032:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:32.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382892032:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382896128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382896128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382896128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:32.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382896128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382896128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:43.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382896128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382896128:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382900224:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382900224:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:43.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382900224:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382900224:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382900224:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:59.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382904320:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:00.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382904320:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382904320:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382904320:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382904320:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382908416:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:00.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382908416:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382908416:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:01.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382908416:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382908416:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382912512:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382912512:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382912512:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382912512:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:00.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382912512:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:43.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382912512:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382916608:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382916608:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:00.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382916608:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382916608:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382920704:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382920704:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382920704:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:00.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382920704:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382920704:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:39.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382924800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:00.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382924800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382924800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:34.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382924800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382924800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:01.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382924800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:32.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900382924800:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:57:12.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:57:43.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:08.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:02.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:50.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:42.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:57:08.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:55.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:36.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:33.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383125504:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:05.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383129600:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383129600:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:55.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383129600:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:57:08.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383129600:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:42.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383129600:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:06.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383133696:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:55.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383133696:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383133696:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:42.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383133696:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:50.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383133696:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:57:08.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383133696:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:56:06.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383137792:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:55:42.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383137792:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:54:31.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383137792:PROT_READ|PROT_EXEC,7.177387193107894,10.0
theia,1,2018-04-10T14:57:42.000000000-04:00,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,...,/usr/bin/fluxbox:7F1FD92F-0000-0000-0000-000000000020,MPROTECT  34900383137792:PROT_READ|PROT_EXEC,7.177387193107894,10.0
